area;ciudad;zona;sector;panelm;vivienda;hogar;vi01;vi02;vi03a;vi03b;vi04a;vi04b;vi05a;vi05b;vi06;vi07;vi07a;vi08;vi09;vi10;vi10a;vi11;vi12;vi13;vi14;plan_muestreo;fexp
2;220451;999;003;122;1;1;2;1;3;1;2;1;1;1;4;3; ;1;1;1;1;1;1;2;4;2221;31,0400726764892
2;220451;999;003;122;2;1;2;1;3;1;4;1;1;1;4;3; ;1;2;1;1;1;1;2;6;2221;31,0400726764892
2;220451;999;003;122;3;1;2;1;3;2;4;2;1;2;3;2; ;1;2;5;1;1;1;4;5;2221;31,0400726764892
2;220451;999;003;172;1;1;1;1;1;1;4;1;1;1;5;4;1;1;2;3;1;1;1;2;4;2221;31,0400726764892
2;220451;999;003;172;2;1;1;1;3;1;4;3;1;2;4;3; ;1;2;2;2;1;1;2;4;2221;31,0400726764892
2;220451;999;003;172;3;1;2;1;3;1;5;1;1;1;3;1; ;1;2;5;1;1;1;4;5;2221;31,0400726764892
2;220451;999;003;182;1;1;1;1;3;1;2;1;1;1;6;4; ;1;2;5;1;1;1;2;4;2221;31,0400726764892
2;220451;999;003;182;2;1;2;1;3;1;4;3;1;1;3;1; ;1;1;1;1;1;1;2;1;2221;31,0400726764892
2;220451;999;003;182;3;1;1;1;3;3;5;3;1;2;3;2; ;1;3;5;1;1;1;2;5;2221;31,0400726764892
2;220452;999;002;112;1;1;3;5;3;2;5;2;4;2;1;1; ;1;5;6;4;3;1;3;4;2222;69,988336613426
2;220452;999;002;112;2;1;3;1;3;1;5;1;1;1;4;2; ;1;2;6;4;3;1;3;4;2222;69,988336613426
2;220452;999;002;112;3;1;3;5;3;2;5;3;4;2;3;2; ;2;5;6;4;3;3;4;4;2222;69,988336613426
2;220452;999;002;122;1;1;3;6;5;3;5;3;4;3;1;0; ;2;5;6;4;3;1;4;4;2222;69,988336613426
2;220452;999;002;122;2;1;2;5;3;1;5;2;4;1;5;4; ;1;5;7;4;3;1;4;4;2222;69,988336613426
2;220452;999;002;122;3;1;3;1;3;2;5;2;1;2;4;3; ;1;3;7;4;3;1;3;4;2222;69,988336613426
2;220452;999;002;172;1;1;3;5;3;3;5;2;4;3;4;3; ;2;5;7;4;3;1;4;4;2222;69,988336613426
2;220452;999;002;172;2;1;3;5;3;2;5;2;4;2;3;2; ;1;4;6;4;3;1;4;4;2222;69,988336613426
2;220452;999;002;172;3;1;3;1;3;2;4;2;1;2;4;3; ;1;5;6;4;3;1;4;4;2222;69,988336613426
2;220452;999;002;182;1;1;3;1;3;2;5;2;1;2;4;3; ;1;5;7;4;3;1;3;4;2222;69,988336613426
2;220452;999;002;182;2;1;3;1;3;2;5;2;4;1;4;3; ;2;5;6;4;3;1;4;4;2222;69,988336613426
2;220452;999;002;182;3;1;3;5;3;3;5;1;3;1;3;1; ;1;5;7;4;3;1;3;4;2222;69,988336613426
2;220452;999;006;112;1;1;3;1;3;3;5;2;4;1;3;2; ;1;5;5;4;3;1;3;4;2223;71,5994074190412
2;220452;999;006;112;2;1;3;1;3;2;5;2;4;2;5;4; ;1;5;5;4;3;1;3;4;2223;71,5994074190412
2;220452;999;006;112;3;1;3;1;3;2;5;2;4;2;4;3; ;2;5;5;4;3;1;3;4;2223;71,5994074190412
2;220452;999;006;122;1;1;3;1;3;2;5;2;4;2;5;4; ;2;5;7;4;3;1;3;4;2223;71,5994074190412
2;220452;999;006;122;2;1;4;1;3;2;5;2;1;2;6;4; ;2;4;6;4;3;1;4;4;2223;71,5994074190412
2;220452;999;006;122;3;1;1;1;3;3;5;2;4;2;3;2; ;2;5;5;4;3;1;2;4;2223;71,5994074190412
2;220452;999;006;172;1;1;3;1;3;3;5;2;4;2;4;3; ;2;5;6;4;3;1;3;4;2223;71,5994074190412
2;220452;999;006;172;2;1;3;1;3;2;5;2;4;2;3;1; ;2;5;3;2;3;1;3;4;2223;71,5994074190412
2;220452;999;006;172;3;1;3;1;3;3;5;2;4;3;4;3; ;1;5;6;4;3;1;3;4;2223;71,5994074190412
2;220452;999;006;182;1;1;4;1;3;3;5;3;3;2;2;2; ;2;5;6;4;3;1;3;4;2223;71,5994074190412
2;220452;999;006;182;2;1;1;1;3;2;5;2;4;2;3;2; ;1;4;6;4;3;1;4;4;2223;71,5994074190412
2;220452;999;006;182;3;1;3;1;3;2;5;2;4;2;5;4; ;1;5;5;4;3;1;3;4;2223;71,5994074190412
2;220453;999;008;112;1;1;4;1;3;2;5;2;4;2;3;2; ;1;2;6;4;3;1;2;4;2222;51,6907591114476
2;220453;999;008;112;2;1;1;1;3;1;5;1;4;1;4;3; ;1;2;3;1;1;1;2;4;2222;51,6907591114476
2;220453;999;008;112;3;1;1;1;3;2;4;3;1;3;5;4; ;1;4;3;3;1;1;2;4;2222;51,6907591114476
2;220453;999;008;122;1;1;1;1;3;3;5;3;4;3;2;1; ;1;5;6;4;3;1;2;4;2222;51,6907591114476
2;220453;999;008;122;2;1;4;1;3;1;5;2;4;1;5;4; ;1;4;5;4;3;3;2;4;2222;51,6907591114476
2;220453;999;008;122;3;1;2;5;3;2;5;2;5;2;2;1; ;1;5;5;4;3;1;2;5;2222;51,6907591114476
2;220453;999;008;172;1;1;3;1;3;1;5;1;4;1;3;3; ;1;3;5;4;3;1;3;4;2222;51,6907591114476
2;220453;999;008;172;2;1;4;1;3;2;5;1;4;1;3;2; ;1;2;3;2;1;1;4;4;2222;51,6907591114476
2;220453;999;008;172;3;1;4;4;3;1;4;1;1;2;2;2; ;1;3;5;4;3;1;2;4;2222;51,6907591114476
2;220453;999;008;182;1;1;3;1;3;2;5;2;4;2;3;2; ;1;2;5;4;1;1;2;4;2222;51,6907591114476
2;220453;999;008;182;2;1;3;1;3;2;5;2;4;3;3;2; ;1;2;3;2;1;1;4;4;2222;51,6907591114476
2;220453;999;008;182;3;1;4;1;3;3;5;3;4;3;5;4; ;1;2;3;2;3;1;2;4;2222;51,6907591114476
2;220454;999;004;112;1;1;1;5;3;1;5;1;4;1;3;2; ;1;5;6;4;3;1;2;4;2222;100,418671551786
2;220454;999;004;112;2;1;1;1;3;2;5;2;4;2;3;3; ;1;5;6;4;3;1;2;4;2222;100,418671551786
2;220454;999;004;112;3;1;1;1;3;1;4;1;1;2;3;2; ;3;5;1;2;1;1;2;4;2222;100,418671551786
2;220454;999;004;122;1;1;1;1;3;2;5;2;4;2;4;2; ;1;5;6;4;3;1;2;4;2222;100,418671551786
2;220454;999;004;122;2;1;4;1;3;2;4;2;1;2;4;3; ;1;2;5;4;3;1;2;4;2222;100,418671551786
2;220454;999;004;122;4;1;1;1;3;3;4;2;1;2;3;2; ;1;2;6;4;3;1;2;4;2222;100,418671551786
2;220454;999;004;172;1;1;1;1;3;1;4;3;1;3;3;2; ;1;2;1;2;1;1;2;4;2222;100,418671551786
2;220454;999;004;172;2;1;1;1;3;1;4;3;1;1;3;2; ;1;5;3;2;3;1;2;4;2222;100,418671551786
2;220454;999;004;172;3;1;3;1;3;1;5;2;4;2;3;2; ;1;3;5;4;3;1;2;4;2222;100,418671551786
2;220454;999;004;182;1;1;3;1;3;2;5;2;1;2;6;2; ;2;4;6;4;3;3;2;4;2222;100,418671551786
2;220454;999;004;182;2;1;2;5;5;1;5;1;4;2;3;2; ;2;5;6;4;3;3;4;4;2222;100,418671551786
2;220454;999;004;182;3;1;1;5;3;2;5;2;4;2;3;1; ;1;5;6;4;3;3;4;4;2222;100,418671551786
2;220455;001;001;112;1;1;3;1;3;3;5;2;1;1;4;3; ;1;1;3;1;1;1;2;4;2221;27,9541177038699
2;220455;001;001;112;2;1;2;1;3;2;4;2;1;2;5;4; ;1;1;1;1;1;1;2;4;2221;27,9541177038699
2;220455;001;001;112;3;1;3;1;2;1;4;1;1;1;5;3; ;1;2;3;1;1;1;2;4;2221;27,9541177038699
2;220455;001;001;122;1;1;1;1;3;2;5;2;1;2;3;3; ;1;1;1;1;1;1;2;4;2221;27,9541177038699
2;220455;001;001;122;2;1;2;1;3;3;5;3;4;2;4;3; ;1;2;1;1;1;1;2;4;2221;27,9541177038699
2;220455;001;001;122;3;1;1;1;2;2;4;2;1;1;5;3; ;1;1;1;1;1;1;2;4;2221;27,9541177038699
2;220455;001;001;172;1;1;1;1;1;1;4;1;1;1;2;1;1;1;1;1;2;1;1;2;4;2221;27,9541177038699
2;220455;001;001;172;2;1;2;1;3;2;4;2;1;2;3;2; ;1;2;1;1;1;1;2;5;2221;27,9541177038699
2;220455;001;001;172;3;1;1;1;3;1;4;1;1;1;2;1; ;1;1;1;1;1;1;2;5;2221;27,9541177038699
2;220455;001;001;182;2;1;1;1;3;2;4;2;4;2;4;3; ;1;1;1;1;1;1;2;4;2221;27,9541177038699
2;220455;001;001;182;3;1;1;1;3;2;4;2;1;2;3;1; ;1;1;1;1;1;1;2;5;2221;27,9541177038699
2;220455;001;001;182;4;1;1;1;3;3;5;2;1;2;4;3; ;1;1;1;1;1;1;2;4;2221;27,9541177038699
1;230150;001;005;112;1;1;1;2;2;2;4;1;1;1;4;3; ;3;1;1;1;1;1;2;3;1233;437,057611588516
1;230150;001;005;112;2;1;3;3;3;2;4;2;1;2;1;0; ;4;1;1;2;2;1;2;4;1233;437,057611588516
1;230150;001;005;112;3;1;3;1;4;3;5;2;1;2;6;5; ;1;1;1;1;1;1;2;1;1233;437,057611588516
1;230150;001;005;122;2;1;3;1;3;2;4;2;1;2;3;2; ;3;1;1;2;1;1;2;4;1233;437,057611588516
1;230150;001;005;122;3;1;1;1;3;2;4;2;1;2;2;1; ;1;1;1;1;1;1;2;4;1233;437,057611588516
1;230150;001;005;122;4;1;3;1;3;3;4;2;1;2;3;2; ;1;1;1;1;1;1;2;4;1233;437,057611588516
1;230150;001;005;172;1;1;1;1;1;1;4;2;1;2;3;2; ;1;1;1;1;1;1;2;1;1233;437,057611588516
1;230150;001;005;172;2;1;3;1;3;2;4;2;1;2;2;1; ;1;1;1;1;1;1;2;4;1233;437,057611588516
1;230150;001;005;172;3;1;3;1;1;2;2;2;1;2;3;2; ;1;1;1;1;1;1;2;5;1233;437,057611588516
1;230150;001;005;182;1;1;1;1;3;1;4;2;1;2;4;3; ;1;1;1;1;1;1;2;4;1233;437,057611588516
1;230150;001;005;182;2;1;3;1;1;1;2;1;1;1;4;3; ;1;1;1;1;1;1;2;4;1233;437,057611588516
1;230150;001;005;182;4;1;3;1;3;2;4;2;1;2;5;4; ;1;1;1;1;1;1;2;4;1233;437,057611588516
1;230150;004;006;112;1;1;1;1;3;2;4;2;1;2;4;3; ;1;1;1;1;1;1;2;4;1233;101,049637666343
1;230150;004;006;112;2;1;1;1;1;2;2;2;1;2;3;2; ;1;1;1;1;1;1;2;4;1233;101,049637666343
1;230150;004;006;112;3;1;1;1;3;2;4;2;1;2;3;2; ;1;1;1;1;2;1;1;5;1233;101,049637666343
1;230150;004;006;122;1;1;1;1;3;3;4;2;1;3;2;1; ;1;1;1;1;1;1;2;3;1233;101,049637666343
1;230150;004;006;122;2;1;3;1;1;1;2;1;1;1;3;2; ;3;1;1;1;1;1;2;4;1233;101,049637666343
1;230150;004;006;122;3;1;3;1;2;1;4;2;1;3;4;3; ;1;1;1;1;1;1;2;5;1233;101,049637666343
1;230150;004;006;172;1;1;3;1;3;3;4;3;1;2;4;3; ;1;1;1;1;1;1;2;4;1233;101,049637666343
1;230150;004;006;172;2;1;1;1;1;3;4;2;1;2;3;2; ;1;1;1;1;2;2;1;5;1233;101,049637666343
1;230150;004;006;172;3;1;3;1;3;1;2;1;1;2;3;2; ;1;1;5;1;1;1;2;5;1233;101,049637666343
1;230150;004;006;182;1;1;3;1;1;1;2;1;1;2;3;2; ;1;1;1;1;2;1;2;4;1233;101,049637666343
1;230150;004;006;182;2;1;3;1;3;2;4;2;1;1;3;2; ;1;1;1;1;1;1;2;4;1233;101,049637666343
1;230150;004;006;182;3;1;1;1;3;2;2;2;1;2;3;2;1;1;1;1;1;1;1;2;4;1233;101,049637666343
1;230150;006;001;112;1;1;3;1;3;2;4;2;1;2;3;2; ;1;1;1;1;1;1;2;4;1233;444,146464792873
1;230150;006;001;112;2;1;3;4;3;2;4;3;1;2;2;1; ;1;1;5;4;1;1;2;4;1233;444,146464792873
1;230150;006;001;112;3;1;3;1;1;2;2;1;1;2;4;3; ;3;1;1;1;1;1;2;4;1233;444,146464792873
1;230150;006;001;122;1;1;3;1;3;2;4;2;1;2;4;3; ;1;1;5;4;1;1;2;3;1233;444,146464792873
1;230150;006;001;122;2;1;3;1;1;2;4;2;1;2;3;2; ;3;1;5;1;1;1;2;4;1233;444,146464792873
1;230150;006;001;122;3;1;3;1;3;1;4;2;1;2;2;1; ;1;1;5;2;1;1;2;1;1233;444,146464792873
1;230150;006;001;172;1;1;3;3;1;2;4;2;1;2;4;3; ;1;1;5;1;1;1;2;4;1233;444,146464792873
1;230150;006;001;172;2;1;3;1;3;2;4;2;1;1;2;1; ;1;1;5;4;1;1;2;4;1233;444,146464792873
1;230150;006;001;172;4;1;3;1;3;3;4;2;1;2;3;2; ;1;1;5;2;1;1;2;4;1233;444,146464792873
1;230150;006;001;182;1;1;3;1;3;1;4;1;1;1;3;2; ;1;1;5;4;1;1;2;1;1233;444,146464792873
1;230150;006;001;182;2;1;3;1;3;3;4;2;1;2;2;1; ;1;1;5;2;1;1;2;4;1233;444,146464792873
1;230150;006;001;182;4;1;3;1;3;1;2;1;1;1;2;1;1;1;3;5;2;1;1;2;4;1233;444,146464792873
1;230150;009;007;112;1;1;3;2;1;2;2;2;1;2;3;2; ;1;1;1;1;1;1;2;1;1232;451,275722459504
1;230150;009;007;112;2;1;3;2;1;1;2;1;1;1;2;1; ;1;1;1;1;1;1;2;1;1232;451,275722459504
1;230150;009;007;112;3;1;3;1;1;2;4;2;1;2;3;2; ;1;1;1;1;1;1;2;1;1232;451,275722459504
1;230150;009;007;122;1;1;3;2;1;1;2;1;1;1;3;2; ;1;1;1;1;1;1;2;1;1232;451,275722459504
1;230150;009;007;122;3;1;3;2;1;1;2;2;1;2;4;3; ;1;1;1;1;1;1;2;4;1232;451,275722459504
1;230150;009;007;172;1;1;1;1;1;2;4;2;1;2;4;3; ;1;1;1;2;1;1;2;4;1232;451,275722459504
1;230150;009;007;172;2;1;3;3;3;2;4;1;1;1;4;3; ;1;1;1;1;1;1;2;4;1232;451,275722459504
1;230150;009;007;172;3;1;3;1;3;1;4;2;1;2;4;3; ;1;1;1;1;1;1;2;4;1232;451,275722459504
1;230150;009;007;182;1;1;3;2;1;1;4;1;1;1;5;4; ;1;1;1;1;1;1;2;4;1232;451,275722459504
1;230150;009;007;182;2;1;3;2;1;2;2;1;1;1;4;3; ;1;1;1;1;1;1;2;4;1232;451,275722459504
1;230150;009;007;182;3;1;3;3;3;1;4;2;1;2;1;0; ;4;1;1;2;2;1;2;5;1232;451,275722459504
1;230150;013;007;112;1;1;1;2;1;1;2;1;1;1;3;2; ;1;1;1;1;1;1;2;3;1231;481,915762470246
1;230150;013;007;112;2;1;1;2;1;2;4;2;1;2;3;2; ;1;1;1;1;1;1;2;1;1231;481,915762470246
1;230150;013;007;112;3;1;3;2;1;1;2;1;1;1;4;3; ;1;1;1;1;1;1;2;1;1231;481,915762470246
1;230150;013;007;122;1;1;1;2;1;1;3;1;1;1;3;2; ;1;1;1;1;1;1;2;1;1231;481,915762470246
1;230150;013;007;122;2;1;1;1;1;2;2;1;1;2;3;2; ;1;1;1;1;1;1;2;4;1231;481,915762470246
1;230150;013;007;122;3;1;1;1;1;1;2;1;1;2;4;3; ;1;1;1;1;1;1;2;3;1231;481,915762470246
1;230150;013;007;172;1;1;1;2;1;1;4;1;1;1;2;1; ;1;1;1;1;1;1;2;1;1231;481,915762470246
1;230150;013;007;172;2;1;3;2;1;1;2;1;1;1;3;2; ;1;1;1;1;1;1;2;1;1231;481,915762470246
1;230150;013;007;172;3;1;1;2;1;1;2;1;1;1;3;2; ;1;1;1;1;1;1;2;1;1231;481,915762470246
1;230150;013;007;182;1;1;1;1;2;2;4;2;1;2;4;3; ;1;1;1;1;1;1;2;3;1231;481,915762470246
1;230150;013;007;182;2;1;1;2;1;1;2;1;1;1;3;2; ;1;1;1;1;1;1;2;1;1231;481,915762470246
1;230150;013;007;182;4;1;1;1;2;2;4;1;1;2;3;2; ;1;1;1;1;1;1;2;1;1231;481,915762470246
1;230150;014;007;112;3;1;3;2;1;2;4;1;1;2;2;1; ;1;1;1;1;1;1;2;4;1231;1256,88917801461
1;230150;014;007;112;4;1;3;2;1;1;2;1;1;1;3;2; ;1;1;1;1;1;1;2;1;1231;1256,88917801461
1;230150;014;007;122;1;1;3;2;1;2;4;2;1;2;3;2; ;1;1;1;1;1;1;2;5;1231;1256,88917801461
1;230150;014;007;122;2;1;3;2;1;1;2;1;1;1;4;3; ;1;1;1;1;1;1;2;1;1231;1256,88917801461
1;230150;014;007;122;3;1;3;1;3;1;4;1;1;2;4;3; ;1;1;5;2;1;1;2;4;1231;1256,88917801461
1;230150;014;007;172;1;1;3;2;1;1;2;1;1;1;3;2; ;1;1;1;1;1;1;2;1;1231;1256,88917801461
1;230150;014;007;172;2;1;3;1;1;1;2;1;1;1;4;3; ;1;1;1;1;1;1;2;4;1231;1256,88917801461
1;230150;014;007;172;3;1;3;1;1;1;2;1;1;1;4;3; ;1;1;1;1;1;1;2;1;1231;1256,88917801461
1;230150;014;007;182;1;1;3;2;1;1;2;1;1;1;3;2; ;1;1;1;1;1;1;2;1;1231;1256,88917801461
1;230150;014;007;182;2;1;3;4;3;2;2;1;1;3;2;1; ;1;1;1;2;1;1;2;5;1231;1256,88917801461
1;230150;014;007;182;3;1;3;4;3;2;4;2;1;2;2;1; ;1;1;5;2;1;1;2;5;1231;1256,88917801461
1;230150;015;006;112;1;1;1;2;2;1;2;1;1;1;3;2; ;1;1;1;1;1;1;2;1;1231;846,68836519413
1;230150;015;006;112;2;1;1;2;2;1;2;1;1;2;4;3; ;1;1;1;1;1;1;2;4;1231;846,68836519413
1;230150;015;006;112;3;1;1;1;1;1;2;1;1;1;3;2; ;3;1;1;1;1;1;2;1;1231;846,68836519413
1;230150;015;006;122;1;1;1;1;1;1;2;1;1;1;4;3; ;1;1;1;1;1;1;2;4;1231;846,68836519413
1;230150;015;006;122;2;1;1;2;1;2;2;1;1;1;3;2; ;1;1;1;1;1;1;2;4;1231;846,68836519413
1;230150;015;006;122;3;1;1;1;1;2;3;1;1;2;4;3; ;1;1;4;1;1;1;2;4;1231;846,68836519413
1;230150;015;006;172;1;1;1;1;1;1;2;1;1;1;3;2; ;3;1;1;1;1;1;2;4;1231;846,68836519413
1;230150;015;006;172;2;1;1;2;1;1;2;1;1;1;3;2; ;1;1;1;1;1;1;2;1;1231;846,68836519413
1;230150;015;006;172;3;1;1;1;1;1;2;1;1;1;5;4; ;1;1;1;1;1;1;2;4;1231;846,68836519413
1;230150;015;006;182;1;1;1;2;1;1;2;1;1;1;3;2; ;1;1;1;1;1;1;2;4;1231;846,68836519413
1;230150;015;006;182;2;1;1;1;1;1;2;1;1;1;5;4; ;1;1;1;1;1;1;2;1;1231;846,68836519413
1;230150;015;006;182;3;1;1;1;1;1;2;1;1;1;4;3; ;1;1;1;1;1;1;2;4;1231;846,68836519413
1;230150;022;003;112;1;1;1;2;3;2;2;2;1;3;4;3; ;1;1;1;1;1;1;2;1;1232;173,702932345716
1;230150;022;003;112;2;1;1;2;1;1;2;1;1;1;3;2; ;1;1;1;1;1;1;2;1;1232;173,702932345716
1;230150;022;003;112;3;1;1;2;1;2;4;2;1;1;2;1; ;1;1;1;1;1;1;2;5;1232;173,702932345716
1;230150;022;003;122;2;1;1;3;1;2;4;2;1;1;1;0; ;1;1;1;2;2;1;2;1;1232;173,702932345716
1;230150;022;003;122;3;1;1;3;1;1;2;1;1;1;3;2; ;1;1;1;1;2;1;2;1;1232;173,702932345716
1;230150;022;003;122;4;1;3;2;6;2;4;2;1;2;3;2; ;1;1;1;1;1;1;2;1;1232;173,702932345716
1;230150;022;003;172;1;1;1;3;3;1;2;1;1;1;2;1; ;1;1;1;1;2;1;2;1;1232;173,702932345716
1;230150;022;003;172;2;1;1;2;1;1;2;1;1;2;3;2; ;1;1;1;1;1;1;2;1;1232;173,702932345716
1;230150;022;003;172;3;1;1;3;1;2;4;2;1;2;1;0; ;4;1;1;2;2;1;2;1;1232;173,702932345716
1;230150;022;003;182;1;1;1;1;1;1;2;1;1;1;5;4; ;1;1;1;1;1;1;2;4;1232;173,702932345716
1;230150;022;003;182;2;1;1;2;3;2;5;2;1;2;3;2;1;1;1;1;1;1;1;2;1;1232;173,702932345716
1;230150;022;003;182;3;1;1;2;1;1;2;1;1;1;3;2; ;1;1;1;1;1;1;2;1;1232;173,702932345716
1;230150;032;005;112;1;1;1;1;1;1;2;1;1;1;4;3; ;3;1;3;1;1;1;2;4;1231;723,832026941331
1;230150;032;005;112;3;1;1;1;1;1;2;1;1;1;5;4; ;1;1;1;1;1;1;2;4;1231;723,832026941331
1;230150;032;005;112;4;1;1;1;3;2;2;1;1;1;3;2; ;1;1;1;1;1;1;2;4;1231;723,832026941331
1;230150;032;005;122;1;1;1;1;3;1;2;1;1;1;3;2; ;1;1;1;1;1;1;2;1;1231;723,832026941331
1;230150;032;005;122;2;1;1;1;1;1;2;1;1;1;4;3; ;1;1;1;1;1;1;2;4;1231;723,832026941331
1;230150;032;005;122;3;1;1;1;1;1;2;1;1;1;5;4;1;1;1;1;1;1;1;2;4;1231;723,832026941331
1;230150;032;005;172;1;1;1;1;1;2;2;1;1;2;5;4; ;1;1;1;1;1;1;2;4;1231;723,832026941331
1;230150;032;005;172;2;1;1;1;1;1;2;1;1;2;3;2; ;1;1;1;1;1;1;2;5;1231;723,832026941331
1;230150;032;005;172;3;1;1;1;2;1;4;1;1;1;4;3; ;1;1;1;1;1;1;2;4;1231;723,832026941331
1;230150;032;005;182;1;1;1;1;1;1;2;1;1;1;4;3; ;1;1;1;1;1;1;2;4;1231;723,832026941331
1;230150;032;005;182;2;1;1;1;1;1;2;1;1;1;4;3; ;1;1;1;1;1;1;2;4;1231;723,832026941331
1;230150;032;005;182;3;1;1;1;3;1;2;1;1;1;4;2; ;1;1;1;1;1;1;2;5;1231;723,832026941331
1;230150;034;003;112;1;1;1;4;3;2;4;2;1;2;2;1; ;1;1;1;1;1;1;2;4;1233;354,291358242559
1;230150;034;003;112;2;1;1;1;1;1;2;1;1;1;3;2; ;1;1;1;1;1;1;2;4;1233;354,291358242559
1;230150;034;003;112;3;1;1;5;6;2;5;3;4;3;1;0; ;4;1;1;2;3;1;2;5;1233;354,291358242559
1;230150;034;003;122;1;1;3;1;3;2;4;2;1;2;3;2; ;1;1;1;2;3;1;2;4;1233;354,291358242559
1;230150;034;003;122;2;1;3;1;1;1;4;1;1;1;3;2; ;1;2;5;2;3;1;2;4;1233;354,291358242559
1;230150;034;003;122;3;1;3;3;6;1;4;3;1;2;2;1; ;1;1;1;1;2;1;2;1;1233;354,291358242559
1;230150;034;003;172;1;1;3;1;3;2;4;2;1;2;4;3; ;1;1;1;1;1;1;2;4;1233;354,291358242559
1;230150;034;003;172;2;1;1;1;3;2;4;2;1;2;2;1; ;1;1;1;1;1;1;2;4;1233;354,291358242559
1;230150;034;003;172;3;1;3;2;3;3;4;3;1;2;1;0; ;1;1;1;1;1;1;2;1;1233;354,291358242559
1;230150;034;003;182;1;1;3;1;3;1;2;1;1;1;4;3; ;1;1;1;1;1;1;2;4;1233;354,291358242559
1;230150;034;003;182;2;1;3;1;3;3;4;2;1;3;3;2; ;1;1;5;2;1;1;2;4;1233;354,291358242559
1;230150;034;003;182;3;1;1;1;3;2;4;2;1;2;3;2; ;1;1;1;1;1;1;2;4;1233;354,291358242559
1;230150;040;003;112;1;1;3;1;1;2;4;2;1;2;3;2; ;1;1;4;4;1;1;2;4;1233;213,133650624567
1;230150;040;003;112;2;1;3;4;3;2;4;2;1;2;2;1; ;1;1;4;4;2;1;2;5;1233;213,133650624567
1;230150;040;003;112;3;1;3;1;3;2;2;1;1;2;3;2; ;1;1;4;4;1;1;2;4;1233;213,133650624567
1;230150;040;003;122;1;1;3;1;3;2;4;2;1;2;4;3; ;3;1;4;4;1;1;2;4;1233;213,133650624567
1;230150;040;003;122;2;1;3;1;3;2;4;2;1;2;4;3; ;1;1;4;1;1;1;2;4;1233;213,133650624567
1;230150;040;003;122;3;1;3;1;3;2;2;1;1;2;4;3; ;1;1;4;1;1;1;2;4;1233;213,133650624567
1;230150;040;003;172;1;1;3;1;3;2;4;2;1;2;4;3; ;1;1;4;4;1;1;2;4;1233;213,133650624567
1;230150;040;003;172;2;1;3;1;3;2;4;2;1;2;3;2; ;1;1;4;4;1;1;2;4;1233;213,133650624567
1;230150;040;003;172;3;1;3;4;3;2;4;3;4;2;1;0; ;1;1;4;4;1;1;2;4;1233;213,133650624567
1;230150;040;003;182;1;1;3;4;4;2;4;2;1;2;2;1; ;1;2;4;4;1;1;2;4;1233;213,133650624567
1;230150;040;003;182;2;1;3;4;3;2;4;3;1;3;2;1; ;1;1;4;4;2;1;2;4;1233;213,133650624567
1;230150;040;003;182;3;1;3;1;3;2;2;2;1;2;3;2; ;1;1;4;1;1;1;2;4;1233;213,133650624567
1;230150;041;006;112;2;1;1;1;3;3;2;1;1;2;4;3; ;1;1;4;4;1;1;2;4;1233;710,479616538628
1;230150;041;006;112;3;1;1;1;3;2;4;1;1;1;3;2; ;1;1;4;4;1;1;2;1;1233;710,479616538628
1;230150;041;006;112;4;1;3;4;3;3;4;2;1;1;1;0; ;1;1;4;4;1;1;2;4;1233;710,479616538628
1;230150;041;006;122;1;1;1;1;3;2;4;1;1;1;4;3; ;1;1;4;1;1;1;2;4;1233;710,479616538628
1;230150;041;006;122;2;1;1;1;3;2;4;2;1;2;3;2; ;1;1;5;4;1;1;2;4;1233;710,479616538628
1;230150;041;006;122;3;1;3;1;3;3;4;2;1;2;3;2; ;1;1;4;4;1;1;2;4;1233;710,479616538628
1;230150;041;006;172;1;1;3;1;3;2;4;2;1;2;3;2; ;1;1;4;4;1;1;2;5;1233;710,479616538628
1;230150;041;006;172;2;1;1;1;3;3;4;3;1;2;3;2; ;1;1;4;4;1;1;2;1;1233;710,479616538628
1;230150;041;006;172;3;1;3;4;3;2;2;2;1;1;2;1; ;1;1;4;4;1;1;2;4;1233;710,479616538628
1;230150;041;006;182;1;1;3;1;3;3;2;1;1;2;3;2; ;1;1;4;1;1;1;2;4;1233;710,479616538628
1;230150;041;006;182;2;1;1;1;3;2;4;2;1;1;4;3; ;1;1;5;2;1;1;2;4;1233;710,479616538628
1;230150;041;006;182;3;1;1;2;3;2;4;2;1;1;3;2; ;1;1;4;4;1;1;2;5;1233;710,479616538628
1;230150;044;002;112;1;1;3;1;3;2;4;2;1;2;2;1; ;1;1;5;1;1;1;2;4;1232;438,698004838105
1;230150;044;002;112;2;1;1;1;3;2;4;2;1;2;3;2; ;1;1;5;1;1;1;2;1;1232;438,698004838105
1;230150;044;002;112;3;1;1;4;3;2;4;2;1;2;1;0; ;1;1;1;1;1;1;2;4;1232;438,698004838105
1;230150;044;002;122;1;1;1;2;1;2;4;2;1;2;4;3; ;1;1;1;1;1;1;2;5;1232;438,698004838105
1;230150;044;002;122;2;1;1;1;3;2;4;2;1;2;3;2; ;1;1;5;2;1;1;2;1;1232;438,698004838105
1;230150;044;002;122;3;1;1;2;3;1;4;1;1;1;3;2; ;1;1;1;1;1;1;2;5;1232;438,698004838105
1;230150;044;002;172;1;1;1;1;3;2;4;3;1;3;4;3; ;3;1;5;1;1;1;2;1;1232;438,698004838105
1;230150;044;002;172;3;1;1;3;1;2;4;2;1;2;4;3; ;1;1;5;2;2;1;2;4;1232;438,698004838105
